side,margin_c,qty_exact_c,fee_exact_c,entry_exact_c,entry_bar_c,exit_bar_c,entry_dt,exit_dt_c,entry_price_c,exit_price_c,pnl_pct_c,pnl_c,reason_code_c,bars_held_c,mfe_pct_c,mae_pct_c,gk_pctile_c,regime_code_c,funding_c,funding_low_c,funding_high_c,net_c,margin_b,qty_exact_b,fee_exact_b,entry_exact_b,entry_bar_b,exit_bar_b,exit_dt_b,entry_price_b,exit_price_b,pnl_pct_b,pnl_b,reason_code_b,bars_held_b,mfe_pct_b,mae_pct_b,gk_pctile_b,regime_code_b,funding_b,funding_low_b,funding_high_b,net_b,_merge
L,200.0,2.0765815878730627,4.0,1926.24264,12848.0,12852.0,2026-02-25 20:00:00,2026-02-26 00:00:00,1926.24,2011.85,4.444,173.78,TP,4.0,5.279,-0.26,14.1,DOWN,-0.24048281605793925,-0.24048281605793925,0.0,173.53951718394205,200.0,2.0765815878730627,4.0,1926.24264,12848.0,12852.0,2026-02-26 00:00:00,1926.24,2011.85,4.444,173.78,TP,4.0,5.279,-0.26,14.1,DOWN,-0.24048281605793925,-0.24048281605793925,0.0,173.53951718394205,both
L,200.0,2.0206926351888774,4.0,1979.519265,12971.0,12972.0,2026-03-02 23:00:00,2026-03-03 00:00:00,1979.52,2045.37,3.326,129.06,TP,1.0,4.308,-0.329,8.1,SIDE,0.27854541111055464,0.0,0.27854541111055464,129.33854541111054,200.0,2.0206926351888774,4.0,1979.519265,12971.0,12972.0,2026-03-03 00:00:00,1979.52,2045.37,3.326,129.06,TP,1.0,4.308,-0.329,8.1,SIDE,0.27854541111055464,0.0,0.27854541111055464,129.33854541111054,both
L,200.0,1.9445435574244532,4.0,2057.038005,13157.0,13160.0,2026-03-10 17:00:00,2026-03-10 20:00:00,2057.04,2059.74,0.131,1.25,ACX,3.0,0.825,-0.151,16.2,SIDE,0.0,0.0,0.0,1.25,200.0,1.9445435574244532,4.0,2057.038005,13157.0,13165.0,2026-03-11 01:00:00,2057.04,2078.52,1.044,37.77,MHx,8.0,1.505,-2.395,16.2,SIDE,-0.10799035984800524,-0.10799035984800524,-0.10799035984800524,37.662009640152,both
L,200.0,1.928978577390838,4.0,2073.6362999999997,13220.0,13221.0,2026-03-13 08:00:00,2026-03-13 09:00:00,2073.64,2117.1,2.096,79.84,TP,1.0,3.586,-0.219,9.1,MILD_UP,0.0,-0.09051823639468504,0.0,79.84,200.0,1.928978577390838,4.0,2073.6362999999997,13220.0,13221.0,2026-03-13 09:00:00,2073.64,2117.1,2.096,79.84,TP,1.0,3.586,-0.219,9.1,MILD_UP,0.0,-0.09051823639468504,0.0,79.84,both
L,200.0,1.8806422779851308,4.0,2126.932935,13231.0,13234.0,2026-03-13 19:00:00,2026-03-13 22:00:00,2126.93,2183.45,2.657,102.28,TP,3.0,3.698,-0.463,18.2,MILD_UP,0.0,0.0,0.0,102.28,200.0,1.8806422779851308,4.0,2126.932935,13231.0,13234.0,2026-03-13 22:00:00,2126.93,2183.45,2.657,102.28,TP,3.0,3.698,-0.463,18.2,MILD_UP,0.0,0.0,0.0,102.28,both
L,200.0,1.9394496968095871,4.0,2062.4407049999995,13637.0,13640.0,2026-03-30 17:00:00,2026-03-30 20:00:00,2062.44,2069.36,0.336,9.43,MFE,3.0,1.19,-0.778,23.2,DOWN,0.0,0.0,0.0,9.43,200.0,1.9394496968095871,4.0,2062.4407049999995,13637.0,13640.0,2026-03-30 20:00:00,2062.44,2069.36,0.336,9.43,MFE,3.0,1.19,-0.778,23.2,DOWN,0.0,0.0,0.0,9.43,both
L,200.0,1.8912825046952093,4.0,2114.966955,13677.0,13684.0,2026-04-01 09:00:00,2026-04-01 16:00:00,2114.97,2129.06,0.667,22.66,MFE,7.0,2.034,-1.597,9.1,DOWN,-0.19266131143878792,-0.19266131143878792,0.0,22.467338688561213,200.0,1.8912825046952093,4.0,2114.966955,13677.0,13684.0,2026-04-01 16:00:00,2114.97,2129.06,0.667,22.66,MFE,7.0,2.034,-1.597,9.1,DOWN,-0.19266131143878792,-0.19266131143878792,0.0,22.467338688561213,both
L,200.0,1.7850370354909968,4.0,2240.8498649999997,13850.0,13855.0,2026-04-08 14:00:00,2026-04-08 19:00:00,2240.85,2240.57,-0.013,-4.5,ACX,5.0,0.977,-0.3,14.1,MILD_UP,-0.23460568046942104,-0.23460568046942104,-0.23460568046942104,-4.734605680469421,200.0,1.7850370354909968,4.0,2240.8498649999997,13850.0,13858.0,2026-04-08 22:00:00,2240.85,2233.72,-0.318,-16.72,MFE,8.0,1.285,-0.467,14.1,MILD_UP,-0.23460568046942104,-0.23460568046942104,-0.23460568046942104,-16.95460568046942,both
L,200.0,1.8051947873772984,4.0,2215.8273599999998,13904.0,13908.0,2026-04-10 20:00:00,2026-04-11 00:00:00,2215.83,2222.12,0.284,7.36,MFE,4.0,1.883,-0.409,1.0,MILD_UP,0.017977602731649635,0.0,0.017977602731649635,7.37797760273165,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,1.685398416408918,4.0,2373.3260699999996,13995.0,14000.0,2026-04-14 15:00:00,2026-04-14 20:00:00,2373.33,2371.93,-0.059,-6.35,ACX,5.0,0.926,-0.283,3.0,MILD_UP,-0.40061414738515055,-0.40061414738515055,-0.40061414738515055,-6.75061414738515,200.0,1.685398416408918,4.0,2373.3260699999996,13995.0,14003.0,2026-04-14 23:00:00,2373.33,2350.9,-0.945,-41.79,MFE,8.0,1.815,-0.899,3.0,MILD_UP,-0.40061414738515055,-0.40061414738515055,-0.40061414738515055,-42.19061414738515,both
L,200.0,1.68714805353476,4.0,2370.8648399999997,14183.0,14187.0,2026-04-22 11:00:00,2026-04-22 15:00:00,2370.86,2391.2,0.858,30.31,MFE,4.0,1.834,-0.575,8.1,MILD_UP,0.0,0.0,0.0,30.31,200.0,1.68714805353476,4.0,2370.8648399999997,14183.0,14187.0,2026-04-22 15:00:00,2370.86,2391.2,0.858,30.31,MFE,4.0,1.834,-0.575,8.1,MILD_UP,0.0,0.0,0.0,30.31,both
L,200.0,1.6631657547268965,4.0,2405.0519249999998,14193.0,14196.0,2026-04-22 21:00:00,2026-04-23 00:00:00,2405.05,2401.49,-0.148,-9.93,ACX,3.0,0.746,-0.677,1.0,MILD_UP,-0.3115724158013761,-0.3115724158013761,0.0,-10.241572415801375,200.0,1.6631657547268965,4.0,2405.0519249999998,14193.0,14200.0,2026-04-23 04:00:00,2405.05,2395.55,-0.395,-19.8,MH,7.0,0.746,-0.905,1.0,MILD_UP,-0.3115724158013761,-0.3115724158013761,-0.3115724158013761,-20.111572415801376,both
L,200.0,1.7639225425098388,4.0,2267.67327,14398.0,14403.0,2026-05-01 10:00:00,2026-05-01 15:00:00,2267.67,2275.0,0.323,8.93,MFE,5.0,1.205,-0.207,4.0,SIDE,0.0,0.0,0.0,8.93,200.0,1.7639225425098388,4.0,2267.67327,14398.0,14403.0,2026-05-01 15:00:00,2267.67,2275.0,0.323,8.93,MFE,5.0,1.205,-0.207,4.0,SIDE,0.0,0.0,0.0,8.93,both
L,200.0,1.6791550464939564,4.0,2382.15048,14496.0,14499.0,2026-05-05 12:00:00,2026-05-05 15:00:00,2382.15,2376.58,-0.234,-13.35,ACX,3.0,0.328,-0.688,8.1,SIDE,0.0,0.0,0.0,-13.35,200.0,1.6791550464939564,4.0,2382.15048,14496.0,14502.0,2026-05-05 18:00:00,2382.15,2367.43,-0.618,-28.73,MH,6.0,0.328,-0.714,8.1,SIDE,0.09628463457622544,0.09628463457622544,0.09628463457622544,-28.633715365423775,both
L,200.0,1.8682422263293348,4.0,2141.04999,14836.0,14839.0,2026-05-19 16:00:00,2026-05-19 19:00:00,2141.05,2116.34,-1.154,-50.16,ACX,3.0,0.0,-1.65,21.2,DOWN,0.0,-0.22736647960657191,0.0,-50.16,200.0,1.8682422263293348,4.0,2141.04999,14836.0,14841.0,2026-05-19 21:00:00,2141.05,2116.34,-1.154,-50.16,MH,5.0,0.0,-1.65,21.2,DOWN,0.0,-0.22736647960657191,0.0,-50.16,both
L,200.0,1.8893341018105327,4.0,2117.148045,14983.0,14991.0,2026-05-25 19:00:00,2026-05-26 03:00:00,2117.15,2124.84,0.363,10.53,MHx,8.0,1.155,-0.289,21.2,DOWN,-0.13050398636624397,-0.13050398636624397,-0.13050398636624397,10.399496013633755,200.0,1.8893341018105327,4.0,2117.148045,14983.0,14991.0,2026-05-26 03:00:00,2117.15,2124.84,0.363,10.53,MHx,8.0,1.155,-0.289,21.2,DOWN,-0.13050398636624397,-0.13050398636624397,-0.13050398636624397,10.399496013633755,both
L,200.0,2.4094358495400194,4.0,1660.139655,15389.0,15394.0,2026-06-11 17:00:00,2026-06-11 22:00:00,1660.14,1651.61,-0.514,-24.54,ACX,5.0,0.81,-1.153,12.1,DOWN,0.0,0.0,0.0,-24.54,200.0,2.4094358495400194,4.0,1660.139655,15389.0,15395.0,2026-06-11 23:00:00,1660.14,1641.43,-1.127,-49.08,MH,6.0,0.81,-1.333,12.1,DOWN,0.0,0.0,0.0,-49.08,both
L,200.0,2.3019484218012827,4.0,1737.658395,15487.0,15490.0,2026-06-15 19:00:00,2026-06-15 22:00:00,1737.66,1812.39,4.301,168.04,TP,3.0,5.133,-0.26,20.2,SIDE,0.0,0.0,0.0,168.04,200.0,2.3019484218012827,4.0,1737.658395,15487.0,15490.0,2026-06-15 22:00:00,1737.66,1812.39,4.301,168.04,TP,3.0,5.133,-0.26,20.2,SIDE,0.0,0.0,0.0,168.04,both
L,200.0,2.290120634852586,4.0,1746.63288,15652.0,15659.0,2026-06-22 16:00:00,2026-06-22 23:00:00,1746.63,1752.86,0.357,10.27,MFE,7.0,1.853,-0.233,22.2,MILD_UP,0.0,-0.07760119940029986,0.0,10.27,200.0,2.290120634852586,4.0,1746.63288,15652.0,15659.0,2026-06-22 23:00:00,1746.63,1752.86,0.357,10.27,MFE,7.0,1.853,-0.233,22.2,MILD_UP,0.0,-0.07760119940029986,0.0,10.27,both
L,200.0,2.3991844692152244,4.0,1667.2332,15692.0,15696.0,2026-06-24 08:00:00,2026-06-24 12:00:00,1667.23,1665.2,-0.122,-8.89,ACX,4.0,0.761,-0.611,1.0,MILD_UP,0.0,-0.183067367180548,0.0,-8.89,200.0,2.3991844692152244,4.0,1667.2332,15692.0,15701.0,2026-06-24 17:00:00,1667.23,1671.72,0.269,6.77,MHx,9.0,0.761,-0.611,1.0,MILD_UP,-0.08873839607403405,-0.27180576325458206,-0.08873839607403405,6.681261603925965,both
L,200.0,2.3816763467668958,4.0,1679.489325,15704.0,15707.0,2026-06-24 20:00:00,2026-06-24 23:00:00,1679.49,1645.87,-2.002,-84.08,ACX,3.0,0.07,-2.53,22.2,SIDE,0.0,0.0,0.0,-84.08,,,,,,,,,,,,,,,,,,,,,,left_only
L,200.0,2.4183261651576324,4.0,1654.036605,15723.0,15726.0,2026-06-25 15:00:00,2026-06-25 18:00:00,1654.04,1647.28,-0.409,-20.35,ACX,3.0,0.3,-0.503,7.1,SIDE,-0.17153444312984498,-0.17153444312984498,-0.17153444312984498,-20.521534443129845,200.0,2.4183261651576324,4.0,1654.036605,15723.0,15729.0,2026-06-25 21:00:00,1654.04,1634.09,-1.206,-52.23,MH,6.0,0.3,-1.876,7.1,SIDE,-0.17153444312984498,-0.17153444312984498,-0.17153444312984498,-52.40153444312984,both
L,200.0,2.4339023392366204,4.0,1643.451315,15894.0,15898.0,2026-07-02 18:00:00,2026-07-02 22:00:00,1643.45,1709.3,4.007,156.28,TP,4.0,4.286,-0.17,4.0,DOWN,0.0,0.0,0.0,156.28,200.0,2.4339023392366204,4.0,1643.451315,15894.0,15898.0,2026-07-02 22:00:00,1643.45,1709.3,4.007,156.28,TP,4.0,4.286,-0.17,4.0,DOWN,0.0,0.0,0.0,156.28,both
L,200.0,2.335922244716862,4.0,1712.3857649999998,15910.0,15917.0,2026-07-03 10:00:00,2026-07-03 17:00:00,1712.39,1718.24,0.342,9.68,MFE,7.0,1.457,-0.998,3.0,DOWN,-0.4010778494178852,-0.4010778494178852,-0.4010778494178852,9.278922150582115,200.0,2.335922244716862,4.0,1712.3857649999998,15910.0,15917.0,2026-07-03 17:00:00,1712.39,1718.24,0.342,9.68,MFE,7.0,1.457,-0.998,3.0,DOWN,-0.4010778494178852,-0.4010778494178852,-0.4010778494178852,9.278922150582115,both
L,200.0,2.221654737547095,4.0,1800.45978,16183.0,16185.0,2026-07-14 19:00:00,2026-07-14 21:00:00,1800.46,1859.77,3.294,127.77,TP,2.0,3.692,-0.395,13.1,MILD_UP,0.0,0.0,0.0,127.77,200.0,2.221654737547095,4.0,1800.45978,16183.0,16185.0,2026-07-14 21:00:00,1800.46,1859.77,3.294,127.77,TP,2.0,3.692,-0.395,13.1,MILD_UP,0.0,0.0,0.0,127.77,both
L,200.0,2.1253640174049355,4.0,1882.0305449999998,16195.0,16198.0,2026-07-15 07:00:00,2026-07-15 10:00:00,1882.03,1868.4,-0.724,-32.98,ACX,3.0,0.556,-0.874,1.0,MILD_UP,-0.15407377694818447,-0.15407377694818447,-0.15407377694818447,-33.134073776948185,200.0,2.1253640174049355,4.0,1882.0305449999998,16195.0,16202.0,2026-07-15 14:00:00,1882.03,1880.77,-0.067,-6.68,MH,7.0,0.556,-0.994,1.0,MILD_UP,-0.15407377694818447,-0.15407377694818447,-0.15407377694818447,-6.834073776948184,both
L,200.0,2.088765183511533,4.0,1915.0070249999999,16341.0,16350.0,2026-07-21 09:00:00,2026-07-21 18:00:00,1915.01,1940.13,1.312,48.47,MHx,9.0,2.017,-0.597,12.1,MILD_UP,-0.16661775802251796,-0.16661775802251796,-0.16661775802251796,48.30338224197748,200.0,2.088765183511533,4.0,1915.0070249999999,16341.0,16350.0,2026-07-21 18:00:00,1915.01,1940.13,1.312,48.47,MHx,9.0,2.017,-0.597,12.1,MILD_UP,-0.16661775802251796,-0.16661775802251796,-0.16661775802251796,48.30338224197748,both
L,200.0,2.1097630604222957,4.0,1895.9475,16420.0,16424.0,2026-07-24 16:00:00,2026-07-24 20:00:00,1895.95,1882.09,-0.731,-33.24,ACX,4.0,0.0,-1.093,19.2,MILD_UP,0.0,-0.07100449775112444,0.0,-33.24,200.0,2.1097630604222957,4.0,1895.9475,16420.0,16427.0,2026-07-24 23:00:00,1895.95,1860.99,-1.844,-77.75,MH,7.0,0.0,-2.625,19.2,MILD_UP,0.0,-0.07100449775112444,0.0,-77.75,both
L,200.0,2.0850070401565843,4.0,1918.4587499999998,16567.0,16572.0,2026-07-30 19:00:00,2026-07-31 00:00:00,1918.46,1917.0,-0.076,-7.04,ACX,5.0,0.941,-0.331,8.1,SIDE,-0.07958167074642601,-0.07958167074642601,0.0,-7.119581670746426,200.0,2.0850070401565843,4.0,1918.4587499999998,16567.0,16574.0,2026-07-31 02:00:00,1918.46,1918.93,0.025,-3.02,BE,7.0,0.941,-0.331,8.1,SIDE,-0.07958167074642601,-0.07958167074642601,-0.07958167074642601,-3.099581670746426,both
L,200.0,2.114561273338049,4.0,1891.64535,16874.0,16882.0,2026-08-12 14:00:00,2026-08-12 22:00:00,1891.65,1899.43,0.412,12.46,MFE,8.0,1.762,-0.381,14.1,SIDE,-0.29147122953041904,-0.29147122953041904,-0.29147122953041904,12.168528770469582,200.0,2.114561273338049,4.0,1891.64535,16874.0,16882.0,2026-08-12 22:00:00,1891.65,1899.43,0.412,12.46,MFE,8.0,1.762,-0.381,14.1,SIDE,-0.29147122953041904,-0.29147122953041904,-0.29147122953041904,12.168528770469582,both
L,200.0,2.0902394518221623,4.0,1913.65635,17012.0,17015.0,2026-08-18 08:00:00,2026-08-18 11:00:00,1913.66,1891.18,-1.174,-50.97,ACX,3.0,0.0,-1.329,13.1,SIDE,0.0,-0.18522738630684657,0.0,-50.97,200.0,2.0902394518221623,4.0,1913.65635,17012.0,17018.0,2026-08-18 14:00:00,1913.66,1893.62,-1.047,-45.88,MH,6.0,0.0,-1.539,13.1,SIDE,0.0,-0.18522738630684657,0.0,-45.88,both
L,200.0,1.7486467452348513,4.0,2287.48317,17071.0,17072.0,2026-08-20 19:00:00,2026-08-20 20:00:00,2287.48,2294.45,0.305,8.19,MFE,1.0,1.368,-0.265,2.0,MILD_UP,0.0,0.0,0.0,8.19,200.0,1.7486467452348513,4.0,2287.48317,17071.0,17072.0,2026-08-20 20:00:00,2287.48,2294.45,0.305,8.19,MFE,1.0,1.368,-0.265,2.0,MILD_UP,0.0,0.0,0.0,8.19,both
L,200.0,1.6949947214792196,4.0,2359.889355,17086.0,17092.0,2026-08-21 10:00:00,2026-08-21 16:00:00,2359.89,2370.32,0.442,13.69,MFE,6.0,1.639,-1.006,21.2,MILD_UP,-0.4019189616065708,-0.4019189616065708,0.0,13.288081038393429,200.0,1.6949947214792196,4.0,2359.889355,17086.0,17092.0,2026-08-21 16:00:00,2359.89,2370.32,0.442,13.69,MFE,6.0,1.639,-1.006,21.2,MILD_UP,-0.4019189616065708,-0.4019189616065708,0.0,13.288081038393429,both
L,200.0,1.5946079289646817,4.0,2508.4536,17490.0,17495.0,2026-09-07 06:00:00,2026-09-07 11:00:00,2508.45,2509.55,0.044,-2.24,MFE,5.0,1.098,-0.912,23.2,SIDE,-0.2706710776883779,-0.2706710776883779,-0.2706710776883779,-2.5106710776883783,200.0,1.5946079289646817,4.0,2508.4536,17490.0,17495.0,2026-09-07 11:00:00,2508.45,2509.55,0.044,-2.24,MFE,5.0,1.098,-0.912,23.2,SIDE,-0.2706710776883779,-0.2706710776883779,-0.2706710776883779,-2.5106710776883783,both
S,200.0,1.5233937185720183,4.0,2625.7164850000004,381.0,387.0,2024-09-24 09:00:00,2024-09-24 15:00:00,2625.72,2640.56,-0.565,-26.61,ACX,6.0,0.685,-0.893,33.3,MILD_UP,0.0,0.0,0.0,-26.61,200.0,1.5233937185720183,4.0,2625.7164850000004,381.0,391.0,2024-09-24 19:00:00,2625.72,2647.57,-0.832,-37.3,MH,10.0,0.685,-1.58,33.3,MILD_UP,0.19311894871239305,0.19311894871239305,0.19311894871239305,-37.1068810512876,both
S,200.0,1.5323415108608793,4.0,2610.384155,395.0,398.0,2024-09-24 23:00:00,2024-09-25 02:00:00,2610.38,2648.06,-1.443,-61.74,ACX,3.0,0.206,-1.756,13.1,UP,0.18965337506042285,0.18965337506042285,0.18965337506042285,-61.55034662493958,,,,,,,,,,,,,,,,,,,,,,left_only
S,200.0,1.5295070190291147,4.0,2615.2217350000005,417.0,422.0,2024-09-25 21:00:00,2024-09-26 02:00:00,2615.22,2575.85,1.506,56.22,TP,5.0,2.067,-0.513,14.1,UP,0.1406914214102002,0.1406914214102002,0.1406914214102002,56.3606914214102,200.0,1.5295070190291147,4.0,2615.2217350000005,417.0,422.0,2024-09-26 02:00:00,2615.22,2575.85,1.506,56.22,TP,5.0,2.067,-0.513,14.1,UP,0.1406914214102002,0.1406914214102002,0.1406914214102002,56.3606914214102,both
S,200.0,1.5513315400509553,4.0,2578.43014,562.0,564.0,2024-10-01 22:00:00,2024-10-02 00:00:00,2578.43,2524.8,2.08,79.2,TP,2.0,3.817,-0.474,1.0,MILD_UP,0.32884618302348745,0.0,0.32884618302348745,79.52884618302349,200.0,1.5513315400509553,4.0,2578.43014,562.0,564.0,2024-10-02 00:00:00,2578.43,2524.8,2.08,79.2,TP,2.0,3.817,-0.474,1.0,MILD_UP,0.32884618302348745,0.0,0.32884618302348745,79.52884618302349,both
S,200.0,1.6436672418680178,4.0,2433.5826,748.0,751.0,2024-10-09 16:00:00,2024-10-09 19:00:00,2433.58,2434.87,-0.053,-6.11,ACX,3.0,0.302,-0.233,19.2,DOWN,0.0,0.0,0.1456797779986954,-6.11,200.0,1.6436672418680178,4.0,2433.5826,748.0,759.0,2024-10-10 03:00:00,2433.58,2415.45,0.745,25.81,BE,11.0,1.051,-1.564,19.2,DOWN,0.40439802618575593,0.40439802618575593,0.5500778041844513,26.214398026185755,both
S,200.0,1.54237522661589,4.0,2593.40265,890.0,893.0,2024-10-15 14:00:00,2024-10-15 17:00:00,2593.4,2618.07,-0.951,-42.04,ACX,3.0,0.062,-1.18,6.1,MILD_UP,0.40336196926458756,0.40336196926458756,0.40336196926458756,-41.63663803073541,200.0,1.54237522661589,4.0,2593.40265,890.0,900.0,2024-10-16 00:00:00,2593.4,2573.87,0.753,26.13,TP,10.0,2.189,-3.677,6.1,MILD_UP,0.8001503353133382,0.40336196926458756,0.8001503353133382,26.930150335313336,both
S,200.0,1.5171507750660576,4.0,2636.5210800000004,1053.0,1059.0,2024-10-22 09:00:00,2024-10-22 15:00:00,2636.52,2655.23,-0.709,-32.38,ACX,6.0,0.381,-0.875,34.3,UP,0.0,0.0,0.0,-32.38,200.0,1.5171507750660576,4.0,2636.5210800000004,1053.0,1063.0,2024-10-22 19:00:00,2636.52,2633.78,0.104,0.16,MHx,10.0,0.892,-0.875,34.3,UP,0.40153050335709806,0.40153050335709806,0.40153050335709806,0.5615305033570981,both
S,200.0,1.537988932208697,4.0,2600.79895,1084.0,1087.0,2024-10-23 16:00:00,2024-10-23 19:00:00,2600.8,2582.58,0.7,24.02,ACX,3.0,1.471,-0.371,27.3,MILD_UP,0.0,0.0,0.4002088048751328,24.02,200.0,1.537988932208697,4.0,2600.79895,1084.0,1092.0,2024-10-24 00:00:00,2600.8,2540.8,2.307,88.28,TP,8.0,2.761,-0.371,27.3,MILD_UP,0.3905868046878442,0.0,0.7907956095629769,88.67058680468784,both
S,200.0,1.517507451217665,4.0,2635.90139,1277.0,1283.0,2024-10-31 17:00:00,2024-10-31 23:00:00,2635.9,2557.33,2.981,115.24,TP,6.0,3.605,-0.497,10.1,DOWN,0.0,0.0,0.0,115.24,200.0,1.517507451217665,4.0,2635.90139,1277.0,1283.0,2024-10-31 23:00:00,2635.9,2557.33,2.981,115.24,TP,6.0,3.605,-0.497,10.1,DOWN,0.0,0.0,0.0,115.24,both
S,200.0,1.5997573584024216,4.0,2500.3791850000002,1294.0,1298.0,2024-11-01 10:00:00,2024-11-01 14:00:00,2500.38,2511.8,-0.457,-22.26,ACX,4.0,1.323,-0.784,32.3,DOWN,0.0,0.0,0.0,-22.26,200.0,1.5997573584024216,4.0,2500.3791850000002,1294.0,1304.0,2024-11-01 20:00:00,2500.38,2517.1,-0.669,-30.75,MH,10.0,1.323,-1.035,32.3,DOWN,0.40061565762714507,0.40061565762714507,0.40061565762714507,-30.349384342372854,both
S,200.0,1.24649241125526,4.0,3209.004695,1584.0,1586.0,2024-11-13 12:00:00,2024-11-13 14:00:00,3209.0,3145.43,1.981,75.24,TP,2.0,2.301,-0.76,4.0,UP,0.0,0.0,0.0,75.24,200.0,1.24649241125526,4.0,3209.004695,1584.0,1586.0,2024-11-13 14:00:00,3209.0,3145.43,1.981,75.24,TP,2.0,2.301,-0.76,4.0,UP,0.0,0.0,0.0,75.24,both
S,200.0,1.262990781779185,4.0,3167.085665,1618.0,1620.0,2024-11-14 22:00:00,2024-11-15 00:00:00,3167.09,3080.79,2.725,104.99,TP,2.0,3.472,-0.953,2.0,UP,0.3889064364793556,0.0,0.3889064364793556,105.37890643647935,200.0,1.262990781779185,4.0,3167.085665,1618.0,1620.0,2024-11-15 00:00:00,3167.09,3080.79,2.725,104.99,TP,2.0,3.472,-0.953,2.0,UP,0.3889064364793556,0.0,0.3889064364793556,105.37890643647935,both
S,200.0,1.2825199814448855,4.0,3118.8597900000004,1732.0,1736.0,2024-11-19 16:00:00,2024-11-19 20:00:00,3118.86,3130.14,-0.362,-18.47,ACX,4.0,0.829,-0.435,33.3,MILD_UP,0.0,0.0,0.849784892446223,-18.47,200.0,1.2825199814448855,4.0,3118.8597900000004,1732.0,1742.0,2024-11-20 02:00:00,3118.86,3121.66,-0.09,-7.59,MH,10.0,1.344,-1.08,33.3,MILD_UP,0.6116803847729236,0.6116803847729236,1.4614652772191468,-6.978319615227076,both
S,200.0,1.1781055527263187,4.0,3395.2815100000003,1900.0,1903.0,2024-11-26 16:00:00,2024-11-26 19:00:00,3395.28,3321.76,2.165,82.62,TP,3.0,2.306,-0.134,29.3,MILD_UP,0.0,0.0,0.49104696829689387,82.62,200.0,1.1781055527263187,4.0,3395.2815100000003,1900.0,1903.0,2024-11-26 19:00:00,3395.28,3321.76,2.165,82.62,TP,3.0,2.306,-0.134,29.3,MILD_UP,0.0,0.0,0.49104696829689387,82.62,both
S,200.0,1.1076639700693467,4.0,3611.203495,2070.0,2073.0,2024-12-03 18:00:00,2024-12-03 21:00:00,3611.2,3609.46,0.048,-2.07,ACX,3.0,0.649,-0.283,15.2,UP,0.0,0.0,0.0,-2.07,200.0,1.1076639700693467,4.0,3611.203495,2070.0,2075.0,2024-12-03 23:00:00,3611.2,3583.66,0.763,26.51,TP,5.0,3.024,-0.283,15.2,UP,0.0,0.0,0.0,26.51,both
S,200.0,1.0438350627553508,4.0,3832.0230300000003,2128.0,2131.0,2024-12-06 04:00:00,2024-12-06 07:00:00,3832.02,3807.66,0.636,21.43,TP,3.0,5.663,-0.85,6.1,UP,0.0,0.0,0.0,21.43,200.0,1.0438350627553508,4.0,3832.0230300000003,2128.0,2131.0,2024-12-06 07:00:00,3832.02,3807.66,0.636,21.43,TP,3.0,5.663,-0.85,6.1,UP,0.0,0.0,0.0,21.43,both
S,200.0,1.088390504325617,4.0,3675.151505,2241.0,2244.0,2024-12-10 21:00:00,2024-12-11 00:00:00,3675.15,3569.86,2.865,110.59,TP,3.0,3.284,-1.56,6.1,MILD_UP,0.388194559119271,0.0,0.388194559119271,110.97819455911927,200.0,1.088390504325617,4.0,3675.151505,2241.0,2244.0,2024-12-11 00:00:00,3675.15,3569.86,2.865,110.59,TP,3.0,3.284,-1.56,6.1,MILD_UP,0.388194559119271,0.0,0.388194559119271,110.97819455911927,both
S,200.0,1.189202978801244,4.0,3363.59736,2621.0,2633.0,2024-12-26 17:00:00,2024-12-27 05:00:00,3363.6,3330.46,0.985,35.4,MHx,12.0,1.743,-0.572,32.3,DOWN,0.2506133502088752,0.2506133502088752,0.2506133502088752,35.65061335020887,200.0,1.189202978801244,4.0,3363.59736,2621.0,2633.0,2024-12-27 05:00:00,3363.6,3330.46,0.985,35.4,MHx,12.0,1.743,-0.572,32.3,DOWN,0.2506133502088752,0.2506133502088752,0.2506133502088752,35.65061335020887,both
S,200.0,1.093398084914621,4.0,3658.3199250000002,2910.0,2915.0,2025-01-07 18:00:00,2025-01-07 23:00:00,3658.32,3569.73,2.421,92.86,TP,5.0,4.328,-0.18,6.1,MILD_UP,0.0,0.0,0.0,92.86,200.0,1.093398084914621,4.0,3658.3199250000002,2910.0,2915.0,2025-01-07 23:00:00,3658.32,3569.73,2.421,92.86,TP,5.0,4.328,-0.18,6.1,MILD_UP,0.0,0.0,0.0,92.86,both
S,200.0,1.209941045017611,4.0,3305.9462000000003,2931.0,2939.0,2025-01-08 15:00:00,2025-01-08 23:00:00,3305.95,3370.52,-1.953,-82.14,ACX,8.0,0.0,-2.27,23.2,MILD_UP,0.4057551703763358,0.4057551703763358,0.4057551703763358,-81.73424482962366,200.0,1.209941045017611,4.0,3305.9462000000003,2931.0,2941.0,2025-01-09 01:00:00,3305.95,3314.83,-0.269,-14.74,MH,10.0,0.0,-2.388,23.2,MILD_UP,0.8106002340981834,0.8106002340981834,0.8106002340981834,-13.929399765901817,both
