side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done,duration_bars,sl_was_breakeven
long,84261.66,2026-01-29 17:00:00+00:00,87500.96685714286,2026-01-29 18:00:00+00:00,stop_loss,75.28685120000863,False,1,False
long,83477.02,2026-01-29 18:00:00+00:00,87484.44285714286,2026-01-29 19:00:00+00:00,stop_loss,94.4125998063384,False,1,False
long,84012.11,2026-01-29 19:00:00+00:00,87469.73814285714,2026-01-29 20:00:00+00:00,stop_loss,80.71261285681643,False,1,False
long,84216.91,2026-01-29 20:00:00+00:00,87461.08764285714,2026-01-29 21:00:00+00:00,stop_loss,75.44337864823423,False,1,False
long,84192.0,2026-01-30 00:00:00+00:00,83129.94121428572,2026-01-30 01:00:00+00:00,stop_loss,-26.82944663897477,False,1,False
long,82468.02,2026-01-30 01:00:00+00:00,83070.86092857143,2026-01-30 02:00:00+00:00,stop_loss,13.019992781963957,False,1,False
long,82164.88,2026-01-30 02:00:00+00:00,83047.74871428571,2026-01-30 03:00:00+00:00,stop_loss,19.890172304413,False,1,False
long,82676.43,2026-01-30 03:00:00+00:00,83037.63614285714,2026-01-30 04:00:00+00:00,stop_loss,7.137826315363325,False,1,False
long,82938.92,2026-01-30 04:00:00+00:00,83046.45292857142,2026-01-30 05:00:00+00:00,stop_loss,0.9930631498800597,False,1,False
long,82914.19,2026-01-30 05:00:00+00:00,83094.59907142857,2026-01-30 06:00:00+00:00,stop_loss,2.75170557484962,False,1,False
long,82602.81,2026-01-30 06:00:00+00:00,82602.81,2026-01-30 15:00:00+00:00,stop_loss,1.4051540142174566,True,9,True
long,82363.72,2026-01-30 09:00:00+00:00,83098.0,2026-01-30 15:00:00+00:00,atr_trail,17.121564974758954,True,6,False
long,81479.99,2026-01-31 14:00:00+00:00,81717.5495,2026-01-31 15:00:00+00:00,stop_loss,4.231112644957086,False,1,False
long,81302.15,2026-01-31 15:00:00+00:00,81710.18964285713,2026-01-31 16:00:00+00:00,stop_loss,8.437610145786804,False,1,False
long,80365.04,2026-01-31 16:00:00+00:00,81673.04128571428,2026-01-31 17:00:00+00:00,stop_loss,30.95149964995442,False,1,False
long,78893.92,2026-01-31 17:00:00+00:00,81626.2942142857,2026-01-31 18:00:00+00:00,stop_loss,67.66704147254208,False,1,False
long,78038.38,2026-01-31 18:00:00+00:00,81557.31671428571,2026-01-31 19:00:00+00:00,stop_loss,88.58477098796023,False,1,False
long,77750.01,2026-01-31 19:00:00+00:00,81531.84607142856,2026-01-31 20:00:00+00:00,stop_loss,95.68194430916644,False,1,False
long,77999.03,2026-01-31 20:00:00+00:00,81518.18535714285,2026-01-31 21:00:00+00:00,stop_loss,88.63587491133806,False,1,False
long,78292.0,2026-01-31 21:00:00+00:00,81505.50007142857,2026-01-31 22:00:00+00:00,stop_loss,80.49012597528665,False,1,False
long,78155.17,2026-01-31 22:00:00+00:00,81517.67985714285,2026-01-31 23:00:00+00:00,stop_loss,84.4470230476846,False,1,False
short,84242.99,2026-01-30 19:00:00+00:00,78971.75,2026-02-01 04:00:00+00:00,ema9_trail,113.86539814614177,True,33,False
short,84273.7,2026-01-30 21:00:00+00:00,78971.75,2026-02-01 04:00:00+00:00,ema9_trail,114.48182360909406,True,31,False
long,78741.09,2026-01-31 23:00:00+00:00,75350.0242142857,2026-02-02 03:00:00+00:00,stop_loss,-87.73205089526432,False,28,False
long,78902.31,2026-02-01 00:00:00+00:00,75339.43914285714,2026-02-02 03:00:00+00:00,stop_loss,-91.91093911300842,False,27,False
long,78532.17,2026-02-01 01:00:00+00:00,75331.90507142857,2026-02-02 03:00:00+00:00,stop_loss,-83.10201194163943,False,26,False
long,75502.1,2026-02-02 05:00:00+00:00,77612.19192857142,2026-02-02 06:00:00+00:00,stop_loss,54.29492023589857,False,1,False
short,78850.06,2026-02-02 15:00:00+00:00,78553.68285714285,2026-02-02 16:00:00+00:00,stop_loss,5.917486806152057,False,1,False
long,73139.13,2026-02-03 18:00:00+00:00,77371.108,2026-02-03 19:00:00+00:00,stop_loss,114.12404539129706,False,1,False
long,72576.08,2026-02-04 17:00:00+00:00,72704.33835714286,2026-02-04 18:00:00+00:00,stop_loss,1.934452594928107,False,1,False
long,71454.44,2026-02-05 02:00:00+00:00,72548.20078571429,2026-02-05 03:00:00+00:00,stop_loss,29.014214755983996,False,1,False
long,71223.25,2026-02-05 03:00:00+00:00,72560.807,2026-02-05 04:00:00+00:00,stop_loss,35.959560957973714,False,1,False
long,70888.08,2026-02-05 04:00:00+00:00,72577.44735714285,2026-02-05 05:00:00+00:00,stop_loss,46.06294579124873,False,1,False
long,70732.72,2026-02-05 05:00:00+00:00,72588.67614285715,2026-02-05 06:00:00+00:00,stop_loss,50.87800856116227,False,1,False
long,70951.51,2026-02-05 06:00:00+00:00,72602.012,2026-02-05 07:00:00+00:00,stop_loss,44.92478854925026,False,1,False
long,70756.85,2026-02-05 07:00:00+00:00,72617.37264285714,2026-02-05 08:00:00+00:00,stop_loss,50.98918798270791,False,1,False
long,69563.57,2026-02-05 12:00:00+00:00,69840.55157142857,2026-02-05 13:00:00+00:00,stop_loss,6.36340876204499,False,1,False
long,69688.94,2026-02-05 13:00:00+00:00,69850.87435714286,2026-02-05 14:00:00+00:00,stop_loss,3.0473474024102445,False,1,False
long,69404.76,2026-02-05 14:00:00+00:00,69829.12564285714,2026-02-05 15:00:00+00:00,stop_loss,10.628718688952782,False,1,False
long,67489.07,2026-02-05 15:00:00+00:00,69795.91028571429,2026-02-05 16:00:00+00:00,stop_loss,66.76189284321977,False,1,False
long,68295.15,2026-02-05 16:00:00+00:00,69792.10392857142,2026-02-05 17:00:00+00:00,stop_loss,42.23778141116689,False,1,False
long,66181.69,2026-02-05 17:00:00+00:00,69760.15178571429,2026-02-05 18:00:00+00:00,stop_loss,106.54053813718834,False,1,False
long,66347.0,2026-02-05 18:00:00+00:00,69751.12628571429,2026-02-05 19:00:00+00:00,stop_loss,101.01583148339147,False,1,False
long,65265.65,2026-02-05 19:00:00+00:00,69741.96985714286,2026-02-05 20:00:00+00:00,stop_loss,135.57230601833763,False,1,False
long,63775.67,2026-02-05 20:00:00+00:00,69681.87492857143,2026-02-05 21:00:00+00:00,stop_loss,183.6181224774724,False,1,False
long,63213.34,2026-02-05 21:00:00+00:00,69662.40557142858,2026-02-05 22:00:00+00:00,stop_loss,202.44128531821235,False,1,False
long,63907.86,2026-02-05 22:00:00+00:00,69639.72214285715,2026-02-05 23:00:00+00:00,stop_loss,177.778941584248,False,1,False
long,62909.86,2026-02-05 23:00:00+00:00,69612.6945,2026-02-06 00:00:00+00:00,stop_loss,211.49328935082664,False,1,False
long,63509.39,2026-02-06 00:00:00+00:00,69552.873,2026-02-06 01:00:00+00:00,stop_loss,188.71777820571126,False,1,False
short,68194.89,2026-02-06 14:00:00+00:00,67231.67421428571,2026-02-06 15:00:00+00:00,stop_loss,26.648913832525817,False,1,False
short,68626.0,2026-02-06 15:00:00+00:00,67213.87542857142,2026-02-06 16:00:00+00:00,stop_loss,39.55421477074508,False,1,False
short,69954.01,2026-02-06 16:00:00+00:00,67213.61207142856,2026-02-06 17:00:00+00:00,stop_loss,76.74855867651993,False,1,False
short,70753.53,2026-02-06 17:00:00+00:00,67224.42514285714,2026-02-06 18:00:00+00:00,stop_loss,98.15770416381642,False,1,False
short,70665.59,2026-02-08 08:00:00+00:00,70149.3507857143,2026-02-08 09:00:00+00:00,stop_loss,13.010766407970241,False,1,False
short,70999.98,2026-02-08 11:00:00+00:00,70172.00785714286,2026-02-08 12:00:00+00:00,stop_loss,21.72316552362791,False,1,False
short,71249.95,2026-02-08 12:00:00+00:00,70175.697,2026-02-08 13:00:00+00:00,stop_loss,28.554491336485064,False,1,False
short,71514.77,2026-02-08 13:00:00+00:00,70173.25821428571,2026-02-08 14:00:00+00:00,stop_loss,35.917055168164296,False,1,False
long,66820.32,2026-02-11 06:00:00+00:00,68171.66714285714,2026-02-11 07:00:00+00:00,stop_loss,38.847191598517796,False,1,False
long,66531.99,2026-02-11 10:00:00+00:00,68199.20778571429,2026-02-11 11:00:00+00:00,stop_loss,48.517779002680705,False,1,False
short,68376.58,2026-02-12 13:00:00+00:00,66288.0,2026-02-12 22:00:00+00:00,ema9_trail,55.627228059666066,True,9,False
short,67733.51,2026-02-13 14:00:00+00:00,66962.47214285714,2026-02-13 15:00:00+00:00,stop_loss,21.16680647859115,False,1,False
short,68692.12,2026-02-13 15:00:00+00:00,66982.11142857143,2026-02-13 16:00:00+00:00,stop_loss,48.187619640464355,False,1,False
short,68954.69,2026-02-13 16:00:00+00:00,66994.25135714286,2026-02-13 17:00:00+00:00,stop_loss,55.261647637228016,False,1,False
short,69047.99,2026-02-13 17:00:00+00:00,66999.87185714286,2026-02-13 18:00:00+00:00,stop_loss,57.72448266364143,False,1,False
short,70505.74,2026-02-14 11:00:00+00:00,69576.41421428572,2026-02-14 12:00:00+00:00,stop_loss,24.761705748050833,False,1,False
short,70828.42,2026-02-15 07:00:00+00:00,70385.95735714286,2026-02-15 08:00:00+00:00,stop_loss,10.893929494887379,False,1,False
short,69763.24,2026-02-16 12:00:00+00:00,68530.0,2026-02-16 20:00:00+00:00,ema9_trail,32.293260629196006,True,8,False
short,68450.01,2026-02-21 14:00:00+00:00,68304.811,2026-02-21 15:00:00+00:00,stop_loss,2.6424829448525498,False,1,False
short,68615.0,2026-02-21 15:00:00+00:00,68307.31192857143,2026-02-21 16:00:00+00:00,stop_loss,7.3685366589977495,False,1,False
long,66740.47,2026-02-23 00:00:00+00:00,67092.52957142857,2026-02-23 01:00:00+00:00,stop_loss,8.950107646187499,False,1,False
long,64427.65,2026-02-23 01:00:00+00:00,67042.50842857143,2026-02-23 02:00:00+00:00,stop_loss,79.57193250324742,False,1,False
long,64783.56,2026-02-23 02:00:00+00:00,67037.57857142857,2026-02-23 03:00:00+00:00,stop_loss,67.9861286853818,False,1,False
long,64934.17,2026-02-23 03:00:00+00:00,67039.50564285714,2026-02-23 04:00:00+00:00,stop_loss,63.24523149698047,False,1,False
long,64808.31,2026-02-23 04:00:00+00:00,67038.95,2026-02-23 05:00:00+00:00,stop_loss,67.2380857331413,False,1,False
long,65070.9,2026-02-23 05:00:00+00:00,67039.20178571428,2026-02-23 06:00:00+00:00,stop_loss,58.897143445511794,False,1,False
long,64295.1,2026-02-23 19:00:00+00:00,64104.5135,2026-02-23 20:00:00+00:00,stop_loss,-7.528492217913888,False,1,False
long,63595.51,2026-02-24 03:00:00+00:00,64085.51642857143,2026-02-24 04:00:00+00:00,stop_loss,13.810095101727313,False,1,False
long,63378.84,2026-02-24 04:00:00+00:00,64084.98907142857,2026-02-24 05:00:00+00:00,stop_loss,20.683433127793933,False,1,False
long,63104.79,2026-02-24 05:00:00+00:00,64081.12528571428,2026-02-24 06:00:00+00:00,stop_loss,29.343301949480594,False,1,False
long,63082.79,2026-02-24 06:00:00+00:00,64083.76464285714,2026-02-24 07:00:00+00:00,stop_loss,30.135268616278317,False,1,False
long,63192.96,2026-02-24 07:00:00+00:00,64100.868714285716,2026-02-24 08:00:00+00:00,stop_loss,27.13448923062686,False,1,False
long,63249.99,2026-02-24 09:00:00+00:00,64111.09785714286,2026-02-24 10:00:00+00:00,stop_loss,25.62871125016332,False,1,False
long,63227.1,2026-02-24 11:00:00+00:00,62530.01471428572,2026-02-24 13:00:00+00:00,stop_loss,-23.650205867872536,False,2,False
long,62969.05,2026-02-24 12:00:00+00:00,62532.20064285715,2026-02-24 13:00:00+00:00,stop_loss,-15.475049953679,False,1,False
long,62900.0,2026-02-24 13:00:00+00:00,62900.01,2026-02-24 14:00:00+00:00,atr_trail,0.9590233931410902,True,1,False
short,65896.75,2026-02-25 01:00:00+00:00,64941.20278571429,2026-02-25 02:00:00+00:00,stop_loss,27.401345719954644,False,1,False
short,65884.83,2026-02-25 02:00:00+00:00,64942.59478571429,2026-02-25 03:00:00+00:00,stop_loss,27.002493602418415,False,1,False
short,66973.2,2026-02-25 14:00:00+00:00,66504.15678571428,2026-02-25 15:00:00+00:00,stop_loss,12.406892735772432,False,1,False
short,67412.33,2026-02-25 15:00:00+00:00,66476.47257142857,2026-02-25 16:00:00+00:00,stop_loss,26.165170809892714,False,1,False
short,68297.35,2026-02-25 16:00:00+00:00,66486.85814285715,2026-02-25 17:00:00+00:00,stop_loss,51.41792403783915,False,1,False
short,68674.2,2026-02-25 17:00:00+00:00,66492.38328571428,2026-02-25 18:00:00+00:00,stop_loss,61.941088626753945,False,1,False
short,69328.07,2026-02-25 18:00:00+00:00,66506.16871428571,2026-02-25 19:00:00+00:00,stop_loss,79.80717852708997,False,1,False
long,63216.01,2026-02-28 06:00:00+00:00,64755.283214285715,2026-02-28 07:00:00+00:00,stop_loss,47.09884114121448,False,1,False
long,63473.28,2026-02-28 08:00:00+00:00,64743.6295,2026-02-28 09:00:00+00:00,stop_loss,38.42785108946643,False,1,False
short,69130.2,2026-03-02 15:00:00+00:00,67329.41321428571,2026-03-02 16:00:00+00:00,stop_loss,50.49841099011097,False,1,False
short,69428.62,2026-03-02 16:00:00+00:00,67338.90328571429,2026-03-02 17:00:00+00:00,stop_loss,58.59755870952662,False,1,False
short,69198.0,2026-03-02 17:00:00+00:00,67335.6455,2026-03-02 18:00:00+00:00,stop_loss,52.22683025520973,False,1,False
short,69493.13,2026-03-04 07:00:00+00:00,69116.36099999999,2026-03-04 08:00:00+00:00,stop_loss,9.243345234270345,False,1,False
short,71011.4,2026-03-04 08:00:00+00:00,69140.50135714286,2026-03-04 09:00:00+00:00,stop_loss,51.09290966963437,False,1,False
short,71520.76,2026-03-04 09:00:00+00:00,69153.20185714285,2026-03-04 10:00:00+00:00,stop_loss,64.6061796562885,False,1,False
short,71348.92,2026-03-04 10:00:00+00:00,69157.03821428571,2026-03-04 11:00:00+00:00,stop_loss,59.84120431575659,False,1,False
short,73396.88,2026-03-04 15:00:00+00:00,69198.60814285713,2026-03-04 16:00:00+00:00,stop_loss,112.79919127741861,False,1,False
long,69208.0,2026-03-06 13:00:00+00:00,69973.43007142858,2026-03-06 14:00:00+00:00,stop_loss,20.519699209009886,False,1,False
long,68409.89,2026-03-06 14:00:00+00:00,69955.57042857143,2026-03-06 15:00:00+00:00,stop_loss,43.5888002910524,False,1,False
long,68504.71,2026-03-06 15:00:00+00:00,69959.0785,2026-03-06 16:00:00+00:00,stop_loss,40.86039432909056,False,1,False
long,68446.52,2026-03-06 16:00:00+00:00,69955.01864285715,2026-03-06 17:00:00+00:00,stop_loss,42.47816914160553,False,1,False
long,67955.1,2026-03-06 17:00:00+00:00,69942.32242857144,2026-03-06 18:00:00+00:00,stop_loss,56.88633667146197,False,1,False
long,68181.2,2026-03-06 18:00:00+00:00,69949.36364285715,2026-03-06 19:00:00+00:00,stop_loss,50.26660378101738,False,1,False
long,68131.79,2026-03-06 19:00:00+00:00,69950.09135714285,2026-03-06 20:00:00+00:00,stop_loss,51.77600427474048,False,1,False
long,68111.03,2026-03-06 20:00:00+00:00,69951.87914285714,2026-03-06 21:00:00+00:00,stop_loss,52.454362204099496,False,1,False
long,68289.1,2026-03-06 21:00:00+00:00,69958.52585714286,2026-03-06 22:00:00+00:00,stop_loss,47.29289380421914,False,1,False
long,68018.26,2026-03-07 05:00:00+00:00,67622.99328571428,2026-03-07 06:00:00+00:00,stop_loss,-13.22237064828503,False,1,False
long,68319.89,2026-03-06 22:00:00+00:00,67562.51992857143,2026-03-07 07:00:00+00:00,stop_loss,-23.7712907157364,False,9,False
long,68114.02,2026-03-06 23:00:00+00:00,67567.72964285714,2026-03-07 07:00:00+00:00,stop_loss,-17.64046735585013,False,8,False
long,67690.86,2026-03-07 06:00:00+00:00,67626.5185,2026-03-07 07:00:00+00:00,stop_loss,-3.5010395199586766,False,1,False
long,67795.4,2026-03-07 08:00:00+00:00,67795.4,2026-03-07 14:00:00+00:00,stop_loss,0.14040214274967044,True,6,True
long,67080.34,2026-03-07 19:00:00+00:00,67348.26092857143,2026-03-07 20:00:00+00:00,stop_loss,6.3880611389695225,False,1,False
long,66925.44,2026-03-08 02:00:00+00:00,66816.66414285713,2026-03-08 04:00:00+00:00,stop_loss,-4.850657960347253,False,2,False
long,66637.36,2026-03-08 04:00:00+00:00,66814.8155,2026-03-08 05:00:00+00:00,stop_loss,3.726006312374811,False,1,False
short,68976.0,2026-03-09 13:00:00+00:00,67835.14114285714,2026-03-09 14:00:00+00:00,stop_loss,31.47987871557804,False,1,False
short,69151.5,2026-03-09 14:00:00+00:00,67831.55592857143,2026-03-09 15:00:00+00:00,stop_loss,36.57542848466262,False,1,False
short,70272.01,2026-03-10 02:00:00+00:00,69734.10435714285,2026-03-10 03:00:00+00:00,stop_loss,13.709243121326669,False,1,False
short,70709.37,2026-03-10 08:00:00+00:00,70787.49028571427,2026-03-10 09:00:00+00:00,stop_loss,-3.809616228069293,False,1,False
short,71078.92,2026-03-10 09:00:00+00:00,70776.48628571427,2026-03-10 10:00:00+00:00,stop_loss,6.909800494597434,False,1,False
short,70578.7,2026-03-11 14:00:00+00:00,70474.24392857142,2026-03-11 15:00:00+00:00,stop_loss,1.3599885355943435,False,1,False
short,70785.99,2026-03-11 17:00:00+00:00,70501.19635714285,2026-03-11 18:00:00+00:00,stop_loss,6.446610433989992,False,1,False
short,71475.61,2026-03-13 00:00:00+00:00,71007.92035714285,2026-03-13 01:00:00+00:00,stop_loss,11.486691889922982,False,1,False
short,71672.39,2026-03-13 01:00:00+00:00,71008.86171428571,2026-03-13 02:00:00+00:00,stop_loss,16.91558977492695,False,1,False
short,73379.18,2026-03-13 13:00:00+00:00,72183.27642857142,2026-03-13 14:00:00+00:00,stop_loss,30.995174037882983,False,1,False
short,71211.95,2026-03-14 23:00:00+00:00,71007.71364285714,2026-03-15 00:00:00+00:00,stop_loss,4.136013608470424,False,1,False
short,71450.53,2026-03-15 02:00:00+00:00,71017.42528571429,2026-03-15 03:00:00+00:00,stop_loss,10.523205084292957,False,1,False
short,71363.14,2026-03-15 03:00:00+00:00,71019.10378571428,2026-03-15 04:00:00+00:00,stop_loss,8.041846316900275,False,1,False
short,71606.32,2026-03-15 04:00:00+00:00,71018.42835714285,2026-03-15 05:00:00+00:00,stop_loss,14.82010489736531,False,1,False
short,72109.58,2026-03-15 21:00:00+00:00,72045.29071428571,2026-03-15 22:00:00+00:00,stop_loss,0.18309971336088648,False,1,False
short,72749.44,2026-03-15 22:00:00+00:00,72068.28142857143,2026-03-15 23:00:00+00:00,stop_loss,17.126152982856656,False,1,False
short,72815.24,2026-03-15 23:00:00+00:00,72080.10935714286,2026-03-16 00:00:00+00:00,stop_loss,18.591669844311177,False,1,False
short,73573.32,2026-03-16 03:00:00+00:00,72131.30071428572,2026-03-16 04:00:00+00:00,stop_loss,37.599516501750436,False,1,False
short,73835.62,2026-03-16 04:00:00+00:00,72143.81157142858,2026-03-16 05:00:00+00:00,stop_loss,44.22634854481926,False,1,False
short,74207.49,2026-03-16 05:00:00+00:00,72150.71307142857,2026-03-16 06:00:00+00:00,stop_loss,53.83313561936756,False,1,False
short,74772.66,2026-03-16 22:00:00+00:00,74694.68000000001,2026-03-16 23:00:00+00:00,stop_loss,0.4857891106186649,False,1,False
short,74884.67,2026-03-16 23:00:00+00:00,74702.91371428572,2026-03-17 00:00:00+00:00,stop_loss,3.2542989029470673,False,1,False
short,75318.48,2026-03-17 00:00:00+00:00,74709.88914285715,2026-03-17 01:00:00+00:00,stop_loss,14.560465722166578,False,1,False
short,75623.91,2026-03-17 01:00:00+00:00,74722.79342857143,2026-03-17 02:00:00+00:00,stop_loss,22.23152554340484,False,1,False
long,72361.24,2026-03-18 12:00:00+00:00,73392.87092857143,2026-03-18 13:00:00+00:00,stop_loss,26.913356834996833,False,1,False
long,72133.49,2026-03-18 13:00:00+00:00,73391.80357142857,2026-03-18 14:00:00+00:00,stop_loss,33.28847056834654,False,1,False
long,71193.23,2026-03-18 14:00:00+00:00,73379.06235714286,2026-03-18 15:00:00+00:00,stop_loss,59.80562402191509,False,1,False
long,71467.82,2026-03-18 15:00:00+00:00,73372.98542857142,2026-03-18 16:00:00+00:00,stop_loss,51.715336289015596,False,1,False
long,71314.08,2026-03-18 16:00:00+00:00,73370.75214285715,2026-03-18 17:00:00+00:00,stop_loss,56.07927295303107,False,1,False
long,71096.74,2026-03-18 18:00:00+00:00,73352.93428571429,2026-03-18 19:00:00+00:00,stop_loss,61.868290830614335,False,1,False
long,71072.38,2026-03-18 19:00:00+00:00,73351.41414285715,2026-03-18 20:00:00+00:00,stop_loss,62.53276557945973,False,1,False
long,71214.67,2026-03-18 20:00:00+00:00,73339.7225,2026-03-18 21:00:00+00:00,stop_loss,58.08018948904784,False,1,False
long,71153.66,2026-03-18 22:00:00+00:00,73338.76271428571,2026-03-18 23:00:00+00:00,stop_loss,59.81926400653756,False,1,False
long,71002.17,2026-03-19 00:00:00+00:00,73339.81614285715,2026-03-19 01:00:00+00:00,stop_loss,64.24717461049852,False,1,False
long,70583.22,2026-03-19 06:00:00+00:00,70357.21928571428,2026-03-19 07:00:00+00:00,stop_loss,-8.0038085620271,False,1,False
long,70191.17,2026-03-19 07:00:00+00:00,70344.975,2026-03-19 08:00:00+00:00,stop_loss,2.7824600729695086,False,1,False
long,69985.19,2026-03-19 08:00:00+00:00,70358.96185714286,2026-03-19 09:00:00+00:00,stop_loss,9.081455809232093,False,1,False
long,69952.75,2026-03-19 11:00:00+00:00,70365.57792857142,2026-03-19 12:00:00+00:00,stop_loss,10.203050732713823,False,1,False
long,69290.27,2026-03-19 12:00:00+00:00,70354.37485714286,2026-03-19 13:00:00+00:00,stop_loss,29.114409314406032,False,1,False
long,68918.12,2026-03-21 23:00:00+00:00,70113.2635,2026-03-22 00:00:00+00:00,stop_loss,33.08299773702491,False,1,False
long,68954.71,2026-03-22 00:00:00+00:00,70096.29785714285,2026-03-22 01:00:00+00:00,stop_loss,31.51123655346668,False,1,False
long,68962.4,2026-03-22 01:00:00+00:00,70090.88178571429,2026-03-22 02:00:00+00:00,stop_loss,31.12745106650266,False,1,False
long,68919.38,2026-03-22 07:00:00+00:00,68102.92021428571,2026-03-22 20:00:00+00:00,stop_loss,-25.293184289072084,False,13,False
long,68804.77,2026-03-22 08:00:00+00:00,68098.14571428571,2026-03-22 20:00:00+00:00,stop_loss,-22.13997958903993,False,12,False
long,68826.2,2026-03-22 09:00:00+00:00,68094.079,2026-03-22 20:00:00+00:00,stop_loss,-22.874485588336977,False,11,False
long,68176.46,2026-03-22 20:00:00+00:00,67996.23564285715,2026-03-22 21:00:00+00:00,stop_loss,-6.886996630298942,False,1,False
long,67899.97,2026-03-22 21:00:00+00:00,67985.28778571429,2026-03-22 22:00:00+00:00,stop_loss,0.913043399409081,False,1,False
long,67669.99,2026-03-23 00:00:00+00:00,67961.04414285715,2026-03-23 01:00:00+00:00,stop_loss,7.002163022549436,False,1,False
short,70122.15,2026-03-23 11:00:00+00:00,69156.41485714285,2026-03-23 12:00:00+00:00,stop_loss,25.944367731369958,False,1,False
short,70752.15,2026-03-23 12:00:00+00:00,69164.56049999999,2026-03-23 13:00:00+00:00,stop_loss,43.277491355386424,False,1,False
short,71481.13,2026-03-23 13:00:00+00:00,69172.14557142857,2026-03-23 14:00:00+00:00,stop_loss,63.00402706480536,False,1,False
short,71446.46,2026-03-23 14:00:00+00:00,69171.58242857142,2026-03-23 15:00:00+00:00,stop_loss,62.08062382456982,False,1,False
long,69562.41,2026-03-26 09:00:00+00:00,70406.43264285714,2026-03-26 10:00:00+00:00,stop_loss,22.66663029234131,False,1,False
long,69517.68,2026-03-26 10:00:00+00:00,70409.79907142857,2026-03-26 11:00:00+00:00,stop_loss,24.06596213879913,False,1,False
long,69276.01,2026-03-26 11:00:00+00:00,70404.4655,2026-03-26 12:00:00+00:00,stop_loss,30.97853620611265,False,1,False
long,69082.64,2026-03-26 15:00:00+00:00,70386.11428571428,2026-03-26 16:00:00+00:00,stop_loss,36.136666859120744,False,1,False
long,68932.52,2026-03-26 16:00:00+00:00,70392.48692857142,2026-03-26 17:00:00+00:00,stop_loss,40.75930816315489,False,1,False
long,68486.86,2026-03-26 17:00:00+00:00,70381.74692857143,2026-03-26 18:00:00+00:00,stop_loss,53.735780573716816,False,1,False
long,68497.25,2026-03-26 18:00:00+00:00,70376.37392857143,2026-03-26 19:00:00+00:00,stop_loss,53.267134916260886,False,1,False
long,68534.36,2026-03-26 19:00:00+00:00,70387.74435714286,2026-03-26 20:00:00+00:00,stop_loss,52.48628189255313,False,1,False
long,67920.5,2026-03-27 08:00:00+00:00,68012.74807142858,2026-03-27 09:00:00+00:00,stop_loss,1.1163543091872863,False,1,False
long,67695.81,2026-03-27 09:00:00+00:00,68010.84285714285,2026-03-27 10:00:00+00:00,stop_loss,7.7073074136450845,False,1,False
long,66502.41,2026-03-27 10:00:00+00:00,68002.03721428571,2026-03-27 11:00:00+00:00,stop_loss,43.499935905652286,False,1,False
long,66702.78,2026-03-27 11:00:00+00:00,67995.82914285714,2026-03-27 12:00:00+00:00,stop_loss,37.170472320858,False,1,False
long,66619.76,2026-03-27 12:00:00+00:00,67997.64178571428,2026-03-27 13:00:00+00:00,stop_loss,39.76555837830355,False,1,False
long,66188.32,2026-03-27 13:00:00+00:00,67989.53878571428,2026-03-27 14:00:00+00:00,stop_loss,52.827088819123084,False,1,False
long,66205.06,2026-03-27 14:00:00+00:00,67984.39485714286,2026-03-27 15:00:00+00:00,stop_loss,52.152231540696896,False,1,False
long,66112.82,2026-03-27 15:00:00+00:00,67977.68792857142,2026-03-27 16:00:00+00:00,stop_loss,54.81471437979553,False,1,False
long,65979.29,2026-03-27 16:00:00+00:00,67976.64842857143,2026-03-27 17:00:00+00:00,stop_loss,58.94501127767309,False,1,False
long,65632.92,2026-03-27 17:00:00+00:00,67967.333,2026-03-27 18:00:00+00:00,stop_loss,69.5354302078896,False,1,False
long,65836.69,2026-03-27 18:00:00+00:00,67969.12335714286,2026-03-27 19:00:00+00:00,stop_loss,63.17948259983476,False,1,False
long,66040.66,2026-03-27 19:00:00+00:00,67967.17528571429,2026-03-27 20:00:00+00:00,stop_loss,56.74330806852269,False,1,False
long,66020.76,2026-03-27 20:00:00+00:00,67965.9605,2026-03-27 21:00:00+00:00,stop_loss,57.32693449757338,False,1,False
long,66098.0,2026-03-27 21:00:00+00:00,67974.17492857143,2026-03-27 22:00:00+00:00,stop_loss,55.16949162066726,False,1,False
long,66020.79,2026-03-27 22:00:00+00:00,67992.34142857142,2026-03-27 23:00:00+00:00,stop_loss,58.12516925566722,False,1,False
